Ax,Ay,Az,Gx,Gy,Gz
1.0000000000000002,0.2214714714714714,0.6666666666666666,0.2459720599264001,1.0,0.87757817813977
0.4788591443582688,0.6974474474474474,0.6308808808808808,1.0,0.4895617140764253,0.4566597485044561
0.730047535651739,0.5082582582582582,0.6263763763763763,0.6959310741754887,0.0,0.6172314561278058
0.4958719039279461,0.5010010010010009,0.7582582582582582,0.5011598095470639,0.4948113783420828,0.4998168721767794
0.4961220915686766,0.5007507507507507,0.7582582582582582,0.5011144636098854,0.4948881176203847,0.4998168721767794
0.6710032524393297,0.0342842842842842,1.0,1.0,0.9964595287510682,0.7152065856253379
0.5646735051288467,0.5808308308308308,0.7540040040040039,0.5015557144601217,0.494795681671521,0.5786385754399428
0.5726795096322244,0.5765765765765765,0.6624124124124124,0.506119957444582,0.4905383958002686,0.1013010795821197
1.0000000000000002,0.0,1.0,0.1238101051676928,0.3037637127858102,0.0
0.3370027520640481,0.6358858858858858,0.8158158158158157,0.4617419816174547,0.9317997104836316,0.3918028498177442
0.4961220915686766,0.5012512512512511,0.7585085085085085,0.5012818947625443,0.4949177668870014,0.4997854788356559
0.4365774330748062,0.2780280280280279,0.7094594594594594,0.842204858991576,0.415243211189982,0.4709594153862253
0.4218163622717039,0.4752252252252251,0.7147147147147146,0.4308840713675288,1.0,0.4917906412961961
0.5071303477608208,0.4451951951951951,0.7502502502502502,0.2616129201039469,1.0,0.270021103301533
0.6534901175881913,0.3873873873873873,0.6098598598598598,0.454751730993948,1.0,0.1878891466243438
1.0000000000000002,0.3093093093093092,0.8526026026026026,0.9990233182761568,0.0,0.0
1.0000000000000002,0.0,0.2747747747747747,0.0152606519350506,0.0,0.0
1.0000000000000002,0.1188688688688688,1.0,0.6412979402480075,0.0,0.352093761445489
0.7137853390042533,0.5015015015015014,0.6166166166166166,0.3384969565899855,1.0,0.2596142107190819
0.5143857893420066,0.8048048048048047,0.7109609609609608,0.0,0.4434902419031341,0.5505886251460662
0.9717287965974484,0.0,0.7094594594594594,0.4503566632366534,0.0,0.2852521059699671
0.4963722792094072,0.5010010010010009,0.7587587587587588,0.5014039799780247,0.4947799850009592,0.4998011755062176
0.6007005253940457,0.2447447447447447,0.5385385385385385,0.9603223049688684,0.417088442018243,0.7126114027591258
0.6357267950963224,0.5082582582582582,0.6398898898898899,0.5003662556464412,0.4936829621361424,0.0523902541116556
1.0000000000000002,0.0665665665665665,0.6846846846846846,0.6753597153670405,1.0,0.5992866735266931
0.4380785589191895,0.527027027027027,0.5858358358358358,0.5121021330031219,0.494872420949823,0.0
0.4948711533650239,0.4004004004004003,0.5643143143143143,0.5170622809006401,0.4943544308212846,0.0
0.3882912184138105,0.4011511511511511,0.6566566566566566,0.3523693252175733,1.0,0.4825714634529187
0.5534150612959721,0.5360360360360359,0.6211211211211211,0.500915639116103,0.4925528018556953,0.141175855032527
0.4963722792094072,0.5015015015015014,0.7582582582582582,0.5010063309904599,0.4949334635575632,0.4998325688473412
0.7430572929697274,0.0082582582582582,0.6676676676676676,1.0,1.0,1.0
0.7077808356267202,0.5660660660660659,0.519019019019019,0.3204283446988855,1.0,0.4350506653644244
0.4158118588941707,0.7267267267267266,0.6043543543543544,0.0,0.7009208713396236,0.3862933184505642
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5012051554842423,0.4948567242792612,0.4997854788356559
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5011912028881874,0.4948881176203847,0.4997854788356559
0.7297973480110085,0.5255255255255254,0.5840840840840841,0.8399759317718052,0.0,0.4880809948200987
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.5011441128765021,0.4949038142909465,0.4997854788356559
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5011284162059403,0.494872420949823,0.4998936114550814
0.4963722792094072,0.5012512512512511,0.7582582582582582,0.5011912028881874,0.4949177668870014,0.4998011755062176
0.5721791343507632,0.547047047047047,0.7479979979979979,0.5018312782322061,0.495100894710222,0.586741545598828
0.4963722792094072,0.5012512512512511,0.7580080080080079,0.501374330711408,0.4948270750126445,0.4998482655179029
0.5876907680760571,0.7677677677677677,0.5565565565565566,1.0,0.3637075535866892,0.5337112161431536
1.0000000000000002,1.0,0.0,0.8796396742068822,0.9869665312102132,0.8309887158379405
0.4961220915686766,0.5012512512512511,0.7585085085085085,0.5011441128765021,0.4948270750126445,0.4998622181139578
0.4593445083812861,0.5457957957957957,0.5422922922922923,0.4982297643755341,0.4974815564120899,0.0
0.4851138353765325,0.4522022022022021,0.6268768768768769,1.0,0.7174791147077804,0.578928091808082
0.4283212409306981,0.4942442442442442,0.5998498498498498,0.5020597519926051,0.4872577916528594,0.0
0.5686765073805355,0.5725725725725724,0.6426426426426426,0.4995273558086401,0.4955142403683485,0.9992831853776794
0.6607455591693772,0.4557057057057056,0.6218718718718719,0.6908802344036137,0.0,0.4113207876240473
0.6955216412309233,0.5152652652652652,0.5077577577577578,0.4248722465423723,1.0,0.4039032387463592
0.9071803852889668,0.1106106106106106,1.0,0.0131555540052671,0.0142682735406456,0.0
0.8448836627470604,0.0,1.0,0.0157036468597939,0.6136770322828191,0.0
0.3660245183887917,0.537037037037037,0.7685185185185185,0.5010830702687619,0.4957427141287476,0.3590369220573103
0.474355766825119,0.7842842842842841,0.7582582582582582,0.1997767584631215,0.3924272284912011,0.5659260163594189
0.5096322241681263,0.8581081081081079,0.6751751751751751,0.0,0.6023841498508816,0.4317543645464534
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.501220852154804,0.4948881176203847,0.4998325688473412
0.4963722792094072,0.5010010010010009,0.7585085085085085,0.5011912028881874,0.4949334635575632,0.4998325688473412
0.5021265949462098,0.8951451451451451,0.7377377377377377,0.0,0.4328845248269006,0.4786647365575457
0.427820865649237,0.5495495495495495,0.6934434434434434,0.4567504403788129,0.4903099220398695,0.9971153007656488
0.593945459094321,0.4524524524524523,0.6206206206206206,0.5033573434257111,0.4964595287510682,0.0143293161483858
0.3380035026269703,0.5575575575575574,0.6809309309309308,0.4937126114027591,0.4932242705408375,0.9658004429949248
0.5494120590442834,0.5397897897897896,0.6861861861861861,0.5015557144601217,0.4956659748504456,0.3904599124474597
0.4788591443582688,0.7059559559559558,0.7109609609609608,1.0,0.4797338542302527,0.6043218166280063
0.5033775331498626,0.807057057057057,0.5152652652652653,1.0,0.6364912709070931,0.3575875961421072
0.7573179884913688,0.3055555555555554,0.2262262262262262,0.0,0.0,0.0
0.5676757568176134,0.5513013013013012,0.6263763763763763,0.502532396183965,0.4942009522646807,0.9403770689083836
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5012051554842423,0.4948567242792612,0.4997854788356559
0.7475606705028773,0.5217717717717717,0.5848348348348348,0.3520327188377488,1.0,0.3563963932539198
0.5836877658243684,0.4116616616616615,0.6063563563563563,0.9598950067146867,0.0,0.5337251687392085
0.999499624718539,0.1011011011011011,1.0,0.0,0.0,0.0
0.4968726544908682,0.6103603603603602,0.6233733733733733,0.4988558871234979,0.4966426565742888,1.0
1.0000000000000002,0.0578078078078077,0.5873373373373373,0.9404677607827404,0.0,0.0
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5011912028881874,0.4949491602281249,0.4997854788356559
1.0000000000000002,0.3733733733733733,0.766016016016016,0.2349983431292185,1.0,0.6996389765770794
0.394045534150613,0.5167667667667667,0.7364864864864864,0.5014807192563266,0.4955752829760887,0.348643982070914
0.5604203152364274,0.5673173173173173,0.7184684684684685,0.5010987669393236,0.4945829045816837,0.3561382702269041
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5012051554842423,0.4948881176203847,0.4998482655179029
0.4268201150863148,0.5030030030030029,0.6759259259259258,0.5029300451715297,0.4942009522646807,0.2256745208155292
0.5246434826119591,0.7067067067067065,0.6428928928928929,1.0,0.4532570591415665,0.4966583532448506
0.5886915186389794,0.605105105105105,0.6156156156156156,0.4979698972740115,0.4929347541726983,1.0
0.3755316487365525,0.4822322322322321,0.7307307307307307,0.5020597519926051,0.4914086889791932,0.8559551424036835
0.5729296972729548,0.5035035035035034,0.6551551551551551,0.7979036224427507,0.0,0.479398991924935
0.4963722792094072,0.5010010010010009,0.7582582582582582,0.5011441128765021,0.4949038142909465,0.4997854788356559
0.3745308981736303,0.5523023023023022,0.6751751751751751,0.5000610426077402,0.495864799344228,0.95980431484033
0.4961220915686766,0.5015015015015014,0.7585085085085085,0.5011144636098854,0.4949491602281249,0.4998168721767794
1.0000000000000002,0.0060060060060059,0.0700700700700701,0.5993163227933097,1.0,0.0
0.4208156117087817,0.5055055055055054,0.5888388388388388,0.5007482079634442,0.4977867694507909,0.0
0.1983987990993246,0.5305305305305305,0.7687687687687688,0.4009435443082129,0.5103615466452727,0.3827214538605089
0.6124593445083815,0.0217717717717717,0.9031531531531533,0.859129358006174,1.0,0.3659190400613914
0.6212159119339506,0.4847347347347346,0.6356356356356356,0.500687165355704,0.4972827319183076,0.0595322392172594
0.4455841881411059,0.5555555555555555,0.5630630630630631,0.504517152972775,0.4993442279854195,0.0
0.140605454090568,0.5065065065065064,0.841091091091091,0.3869333937945829,0.8253570992552801,0.5967525332682212
0.8413810357768328,0.0495495495495495,0.8125625625625625,1.0,1.0,1.0
0.4963722792094072,0.5010010010010009,0.7580080080080079,0.5012051554842423,0.4948881176203847,0.4998011755062176
0.4400800600450339,0.5910910910910909,0.5968468468468469,0.5068210753963409,0.5077838045241293,0.9986570626297157
0.5891918939204405,0.4609609609609609,0.6431431431431431,0.4975582956903919,0.4948567242792612,0.002213230549209
0.498123592694521,0.383133133133133,0.6443943943943944,0.3850253762840748,1.0,0.2581491881333171
0.4958719039279461,0.5015015015015014,0.7585085085085085,0.5012818947625443,0.4949631128241799,0.4998325688473412
0.9319489617212912,0.4642142142142141,1.0,0.3473620873083698,0.0,0.0
0.2829622216662498,0.3793793793793793,0.6076076076076076,0.2538465563248862,1.0,0.5265081884298097
0.5504128096072055,0.5708208208208208,0.6141141141141141,0.4990390149467185,0.5003348623053177,1.0
0.4961220915686766,0.5012512512512511,0.7585085085085085,0.5011284162059403,0.4949334635575632,0.4998168721767794
0.5148861646234677,0.4336836836836836,0.6759259259259258,0.6049322427054084,1.0,0.4223851962955857
0.38353765323993,0.5598098098098097,0.6844344344344344,0.5006557720145804,0.4969321729424281,0.1183912656748696
1.0000000000000002,0.2004504504504504,0.6316316316316316,0.983839405619408,0.0,0.0400596473481347
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.5012818947625443,0.4948567242792612,0.4997854788356559
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.501220852154804,0.4948567242792612,0.4998011755062176
0.4500875656742558,0.6601601601601601,0.7737737737737738,1.0,0.5626907581491881,0.6990145979036224
0.4133099824868653,0.3778778778778778,0.6509009009009008,0.7792245844742487,0.0,0.4717826185534646
0.9339504628471356,0.0,0.0873373373373374,0.0,0.0,0.0
0.5228921691268452,0.5665665665665665,0.7645145145145145,0.5004429949247432,0.4955438896349652,0.4274517327380225
0.5611708781586191,0.5232732732732732,0.5935935935935935,0.4995727017458186,0.4941556063275023,0.1369482184278912
0.4515886915186391,0.4454454454454453,0.7084584584584583,0.3361162948881177,1.0,0.292455133683311
0.6494871153365025,0.289039039039039,0.0470470470470471,0.245680799483754,0.0,0.0
0.8253690267700777,0.5765765765765765,0.5940940940940941,0.4866927115126358,0.3590526187278721,0.6253047770200744
0.4638478859144359,0.2132132132132131,0.7464964964964964,0.5863142473446465,0.5642778659504334,0.4811064408671538
0.4243182386790093,0.2930430430430429,0.5625625625625625,0.610853375656208,0.4991000575544587,0.4922929347541727
0.5669251938954217,0.2099599599599599,0.7787787787787788,0.813347402201022,0.4541116556499294,0.4613443326298899
0.8508881661245936,0.2352352352352352,1.0,0.0,0.0,0.0
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5011755062176256,0.4948881176203847,0.4997854788356559
0.3972979734801102,0.5397897897897896,0.6614114114114114,0.5245391283115615,1.0,0.5051572283167937
1.0000000000000002,0.0,0.3911411411411411,0.3741144461691403,0.0,0.0
0.3827870903177384,0.5122622622622621,0.5793293293293293,0.4969932155501683,0.4987024085668939,0.0057223084570173
0.3272454340755568,0.3708708708708708,0.6626626626626626,0.434928580148944,0.0,0.4120532989169297
0.6932699524643484,0.0,0.8893893893893893,0.9354779636186056,1.0,0.6364459249699147
0.5511633725293972,0.5435435435435434,0.6026026026026026,0.5027015714111307,0.4976803809058723,0.0327955770270506
0.6067050287715788,0.0,1.0,1.0,1.0,0.9459319462127422
0.5271453590192646,0.4917417417417417,0.7402402402402402,0.5701833022306713,0.3686520048136456,0.516771020457994
0.5499124343257444,0.5578078078078077,0.6759259259259258,0.5012661980919825,0.4948427716832063,0.3326822121841045
0.5228921691268452,0.7022022022022021,0.6701701701701701,0.1681113417165181,0.473202295202051,0.5429896925196644
1.0000000000000002,0.3018018018018017,0.5723223223223223,0.6063519193539948,1.0,0.7257809093604478
0.5846885163872906,0.2067067067067066,0.3063063063063063,0.0,0.5406997226921534,0.4189354169210109
0.5276457343007257,0.3978978978978978,0.6386386386386387,0.4908732581055863,1.0,0.3425257687008389
0.7120340255191395,0.0415415415415415,0.8688688688688688,1.0,1.0,1.0
0.4015511633725295,0.4522022022022021,0.6386386386386387,0.3103563144217521,1.0,0.4980919824894919
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5008842457749795,0.4950555487730436,0.4997715262396009
0.4961220915686766,0.5012512512512511,0.7587587587587588,0.5011755062176256,0.4949631128241799,0.4998622181139578
0.4963722792094072,0.5010010010010009,0.7582582582582582,0.5011598095470639,0.4948427716832063,0.4998168721767794
0.5193895421566176,0.7387387387387386,0.4769769769769769,1.0,0.4995727017458186,0.4882030800355791
0.9642231673755318,0.125125125125125,1.0,0.0049148019603397,0.0,0.0
0.49311983987991,0.7252252252252251,0.6719219219219219,1.0,0.4791234281528507,0.6295777595618886
0.8611458593945461,0.0908408408408408,0.9431931931931932,0.8707884960845527,1.0,0.778293248687584
0.7045283962972231,0.4839839839839839,0.6326326326326326,0.8771665765561505,0.0,0.4697525158274761
0.5188891668751565,0.2122122122122121,0.7404904904904904,1.0,0.378724035090779,0.5733278685665452
0.8256192144108083,0.2612612612612612,1.0,0.0,2.9649266616693648e-05,1.5696670561837767e-05
0.8321240930698025,0.6323823823823823,0.5427927927927928,0.4242007778572301,0.673406351919354,0.5917173901669079
0.5041280960720542,0.1816816816816816,0.6223723723723723,0.7258576486387498,0.5059978722291016,0.3613268918848213
0.4310733049787342,0.6213713713713712,0.7397397397397396,0.4931021853253571,0.4943997767584631,1.0
0.4113084813610209,0.752002002002002,0.6559059059059058,1.0,0.4790780822156723,0.6057868392137712
0.4676007005253941,0.4659659659659659,0.6481481481481481,0.4977710727802292,0.4957427141287476,1.0
0.3917938453840381,0.6176176176176175,0.6381381381381381,0.4961229223712437,0.5014650225857649,0.9981233758306154
0.4403302476857644,0.4929929929929929,0.5568068068068068,0.4984739348064949,0.5071419851056037,0.0012661980919825
0.4961220915686766,0.5012512512512511,0.7587587587587588,0.5012365488253658,0.4948427716832063,0.4997558295690392
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5010830702687619,0.4948567242792612,0.4997715262396009
0.999499624718539,0.7184684684684683,0.0,0.5770061217015191,1.0,0.2435443082128468
0.997247935951964,0.079079079079079,0.5503003003003003,0.0336955194725918,0.0,0.0
0.4963722792094072,0.5012512512512511,0.7585085085085085,0.501220852154804,0.4949177668870014,0.4998168721767794
0.503127345509132,0.4181681681681681,0.664914914914915,0.7788879780944242,0.0,0.4672201196435112
1.0000000000000002,0.0,0.5593093093093093,0.3170396079320509,0.0,0.0
0.4158118588941707,0.5387887887887887,0.6226226226226226,0.5030207370458866,0.4925981477928737,0.0002755637720843
0.5313985489116839,0.538038038038038,0.7562562562562563,0.5001377818860422,0.4943840800879013,0.5599595374714408
0.8351263447585691,0.6944444444444443,0.5497997997997998,0.5208312259099709,0.464778415333903,0.5858572998238485
0.5091318488866652,0.4074074074074073,0.6926926926926926,0.471904703768945,1.0,0.2586061356541151
0.5341506129597199,0.4254254254254253,0.7452452452452452,0.7720355093569597,0.0,0.754165721959642
0.4866149612209158,0.1323823823823823,0.7467467467467467,0.5954252925684985,0.4852730348640494,0.4613757259710135
0.5181386039529648,0.2867867867867867,0.4992492492492492,0.0,0.5118422659015993,0.4353558784031254
0.6087065298974232,0.4522022022022021,0.6881881881881882,0.4365156879501892,1.0,0.2158623576399184
0.4746059544658495,0.6343843843843843,0.6731731731731732,0.4955438896349652,0.4995430524792019,1.0
0.6134600950713036,0.3956456456456456,0.6108608608608608,0.5454313968292726,1.0,0.2571428571428571
0.8626469852389294,0.5783283283283283,0.642142142142142,0.7358843329787048,0.0807279766991646,0.5824842597275756
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5010830702687619,0.4948567242792612,0.4997854788356559
0.8096072054040533,0.0025025025025024,0.8993993993993994,0.9392626052984984,1.0,0.9289167553237874
0.6017012759569679,0.5432932932932932,0.6276276276276276,0.5026091354622669,0.4907825662312294,0.0
0.469352014010508,0.2412412412412412,0.7122122122122121,0.7848858503235259,0.5200673212759649,0.4640302073704588
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.5012051554842423,0.4949177668870014,0.4998011755062176
0.9922441831373532,0.633133133133133,0.3078078078078078,0.4051554842422868,1.0,0.384934684409718
0.4330748061045785,0.2882882882882882,0.5935935935935935,0.3876362558208486,1.0,0.1426112283516752
0.495371528646485,0.1691691691691691,0.8058058058058057,0.7378830423635698,0.5314369429862044,0.5416014092122016
0.5731798849136854,0.5760760760760759,0.7229729729729729,0.5021661405375237,0.4952386765962642,0.1475713762491933
0.4420815611708782,0.4917417417417417,0.7617617617617617,0.5078291504613077,0.4934527443012365,0.5791112196313026
0.5574180635476609,0.4702202202202201,0.6451451451451451,0.3088598984948637,1.0,0.1780455901076094
0.4961220915686766,0.5012512512512511,0.7587587587587588,0.5011755062176256,0.4949334635575632,0.4998622181139578
0.5113835376532401,0.6914414414414414,0.5442942942942943,0.9893018469749026,0.4738737638871932,0.5501473742958299
0.4706029522141607,0.7677677677677677,0.5643143143143143,0.8810733034515235,0.3452116434414078,0.6440919476080018
0.5619214410808108,0.4797297297297296,0.6323823823823823,0.4981390725011772,0.4980012906151351,0.0
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.5011912028881874,0.4949038142909465,0.4998622181139578
0.4961220915686766,0.5015015015015014,0.7582582582582582,0.501220852154804,0.494872420949823,0.4998011755062176
0.4983737803352516,0.1313813813813813,0.6726726726726726,0.7362959345623246,0.5427455220887036,0.5556255123218864
0.6882661996497375,0.4471971971971971,0.6211211211211211,0.3755341228177268,1.0,0.2715628651655998
0.7913435076307231,0.2337337337337336,0.7184684684684685,0.9890419798733802,1.0,0.6106702478329874
0.5376532399299476,0.5040040040040039,0.7572572572572571,0.5059507822174163,0.3854544186127631,0.5185569527530216
0.4961220915686766,0.5012512512512511,0.7582582582582582,0.5011441128765021,0.4949491602281249,0.4998011755062176
0.4883662747060296,0.847097097097097,0.8048048048048048,0.0,0.3066013220084762,0.5635610513281127
0.5323992994746061,0.8581081081081079,0.6861861861861861,0.0,0.5112475364947591,0.5553970385614874
0.5126344758568928,0.8173173173173172,0.6584084084084083,0.7946073216247798,0.4701344681444791,0.5701536529640546
0.4963722792094072,0.5012512512512511,0.7585085085085085,0.5012365488253658,0.4948881176203847,0.4998325688473412
0.5266449837378034,0.1416416416416416,0.4889889889889889,0.0093552156548127,0.5230741057257966,0.5027469173483091
0.4000500375281462,0.5515515515515514,0.6223723723723723,0.5041962432635122,0.4947346390637808,4.5345937178475904e-05
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.501069117672707,0.4949177668870014,0.4998482655179029
0.7600700525394046,0.6866866866866865,0.582082082082082,0.3708495386922929,0.6596874618483701,0.5893820744022185
0.430572929697273,0.5290290290290289,0.5738238238238238,0.5019690601182483,0.5004569475207981,0.0
0.7490617963472606,0.3348348348348348,0.2795295295295295,0.0324293213806093,0.0,0.0051118823796152
0.4941205904428322,0.4174174174174173,0.7212212212212212,0.5832464202870746,0.0,0.5660934475120777
1.0000000000000002,0.0015015015015014,0.9009009009009008,0.9982751103127124,1.0,1.0
1.0000000000000002,0.0,1.0,0.2015173448209707,0.0773409840068368,0.0
0.5509131848886666,0.6203703703703702,0.6373873873873874,0.5071873310427821,0.4955281929644034,0.995100894710222
0.516387290467851,0.6468968968968968,0.6433933933933933,1.0,0.5197935015783874,0.6622826447145822
0.4836127095321492,0.7442442442442441,0.6143643643643644,0.8443709995290999,0.4457645150600833,0.5353436698815773
0.4620965724293221,0.2332332332332332,0.7394894894894894,0.7248042276366046,0.4446186581090744,0.4728813854927882
1.0000000000000002,0.0015015015015014,1.0,0.9996947869612988,1.0,0.0
1.0000000000000002,0.994244244244244,0.0,0.3373667963095383,1.0,0.0
0.4983737803352516,0.5745745745745745,0.5688188188188188,0.5003976489875648,0.4983361529204527,0.9116103039921866
0.4803602702026521,0.8143143143143141,0.7975475475475475,1.0,0.2841986849678218,0.7422624134503026
0.4963722792094072,0.5012512512512511,0.7582582582582582,0.5011144636098854,0.494872420949823,0.4998011755062176
0.4548411308481362,0.8748748748748747,0.6889389389389389,0.0,0.5175349250919999,0.4339065524879223
0.4961220915686766,0.5012512512512511,0.7585085085085085,0.5011144636098854,0.4949177668870014,0.4997261803024225
1.0000000000000002,0.4401901901901901,0.6529029029029029,0.4718750545023283,1.0,0.9506775729459164
0.6164623467600702,0.5575575575575574,0.6894394394394394,0.5006557720145804,0.4973141252594311,0.9868758393358564
0.5271453590192646,0.5775775775775774,0.5773273273273273,0.5051118823796152,0.4946596438599857,1.0
0.3790342757067802,0.5245245245245245,0.7735235235235235,0.5029003959049131,0.494108516315817,0.37651080454157
0.8791593695271456,0.751251251251251,0.6086086086086085,0.586282854003523,0.2621466069030469,0.5955613303800338
0.5456592444333251,0.5535535535535534,0.7224724724724725,0.5018923208399463,0.4953293684706211,0.603116661143764
0.9146860145108834,0.0,0.7069569569569569,0.0,0.0,0.0
0.8441330998248688,0.5027527527527527,0.0,0.7612937544691909,0.3918935416921011,0.0
0.3447585689266951,0.4567067067067066,0.6809309309309308,0.4785897413537506,1.0,0.3163227933097302
0.4543407555666751,0.311061061061061,0.6539039039039038,0.4959258419519682,0.51101906273436,0.5705495578771125
0.4415811858894172,0.5152652652652652,0.6066066066066066,0.495711320787624,0.496398486143328,0.0
0.6837628221165876,0.4874874874874874,0.6246246246246245,0.4888448994541047,1.0,0.4223538029544622
0.6417312984738556,0.3636136136136135,0.0910910910910911,0.508118666829447,0.0,0.0
0.328246184638479,0.5868368368368367,0.6736736736736736,0.4925528018556953,0.5014807192563266,0.9933777490974414
0.5699274455841883,0.0,0.7942942942942943,1.0,1.0,0.9890419798733802
0.4368276207155367,0.5392892892892892,0.5407907907907907,0.5001674311526588,0.4913162530303294,0.0
0.5544158118588943,0.569069069069069,0.5868368368368369,0.5031288696653121,0.4854265134206533,1.0
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.5012051554842423,0.4949038142909465,0.4998168721767794
0.51588691518639,0.6544044044044043,0.6754254254254254,0.1327223258977623,0.4618326734918115,0.4631006156583009
0.4065549161871404,0.5062562562562561,0.6248748748748748,0.4997401328984774,0.500381952317003,0.0
0.5881911433575183,0.5813313313313312,0.5900900900900901,0.5760887385109092,0.4930864886547953,1.0
0.8253690267700777,0.337087087087087,0.1121121121121121,0.0451261837905715,0.0,0.0
0.7803352514385791,0.0137637637637637,1.0,1.0,0.6464255192981845,0.439049828208661
0.4308231173380036,0.4997497497497496,0.77002002002002,0.5016324537384237,0.4954218044194848,0.4732179918726128
0.7480610457843384,0.5495495495495495,0.0,0.2559063083174914,0.4933620524268797,0.0
0.4961220915686766,0.5010010010010009,0.7585085085085085,0.501220852154804,0.4948270750126445,0.4998011755062176
0.4493370027520642,0.1694194194194193,0.5715715715715716,0.0101784188220521,0.6922528210405148,0.5998360569963549
0.4500875656742558,0.1869369369369369,0.7847847847847848,0.6296701955107522,0.5125747771944817,0.4773985384655632
0.4958719039279461,0.5010010010010009,0.7582582582582582,0.5011598095470639,0.4949038142909465,0.4997401328984774
0.453840380285214,0.6458958958958958,0.6501501501501501,1.0,0.5341071210562115,0.616362907023388
0.4958719039279461,0.5010010010010009,0.7585085085085085,0.5011912028881874,0.4949334635575632,0.4998482655179029
0.4961220915686766,0.5010010010010009,0.7582582582582582,0.5011598095470639,0.4949177668870014,0.4998011755062176
0.9967475606705032,0.2032032032032031,1.0,0.4437954549418351,0.0,0.1732092715000784
0.4963722792094072,0.5010010010010009,0.7585085085085085,0.5012051554842423,0.4948881176203847,0.4998168721767794
0.7307980985739306,0.1363863863863863,0.8153153153153152,0.9998011755062176,1.0,0.8323769991454035
0.4158118588941707,0.3598598598598598,0.7167167167167167,0.7249123602560301,0.0,0.5195336344768648
